time,Number_molcules_in_droplet
2.114063,1009
2.115063,1009
2.116063,1009
2.117063,1009
2.118063,1009
2.119063,1009
2.120063,1009
2.121063,1009
2.122063,1009
2.123063,1009
2.124063,1009
2.125063,1009
2.126063,1009
2.127063,1009
2.128063,1009
2.129063,1009
2.130063,1009
2.131063,1009
2.132063,1009
2.133063,1009
2.134063,1009
2.135063,1009
2.136063,1009
2.137063,1009
2.138063,1009
2.139063,1009
2.140063,1009
2.141063,1009
2.142063,1009
2.143063,1009
2.144063,1009
2.145063,1009
2.146063,1009
2.147063,1009
2.148063,1009
2.149063,1009
2.150063,1009
2.151063,1009
2.152063,1009
2.153063,1009
2.154063,1009
2.155063,1009
2.156063,1009
2.157063,1009
2.158063,1009
2.159063,1009
2.160063,1009
2.161063,1009
2.162063,1009
2.163063,1009
2.164063,1009
2.165063,1009
2.166063,1009
2.167063,1009
2.168063,1009
2.169063,1009
2.170063,1008
2.171063,1008
2.172063,1008
2.173063,1008
2.174063,1008
2.175063,1008
2.176063,1008
2.177063,1008
2.178063,1008
2.179063,1008
2.180063,1008
2.181063,1008
2.182063,1008
2.183063,1008
2.184063,1008
2.185063,1008
2.186063,1008
2.187063,1008
2.188063,1008
2.189063,1008
2.190063,1008
2.191063,1008
2.192063,1008
2.193063,1008
2.194063,1008
2.195063,1008
2.196063,1008
2.197063,1008
2.198063,1008
2.199063,1008
2.200063,1008
2.201063,1008
2.202063,1008
2.203063,1008
2.204063,1008
2.205063,1008
2.206063,1008
2.207063,1008
2.208063,1008
2.209063,1008
2.210063,1008
2.211063,1007
2.212063,1007
2.213063,1007
2.214063,1007
2.215063,1007
2.216063,1007
2.217063,1007
2.218063,1006
2.219063,1006
2.220063,1006
2.221063,1006
2.222063,1006
2.223063,1006
2.224063,1006
2.225063,1006
2.226063,1006
2.227063,1006
2.228063,1006
2.229063,1006
2.230063,1006
2.231063,1006
2.232063,1006
2.233063,1006
2.234063,1006
2.235063,1006
2.236063,1006
2.237063,1006
2.238063,1006
2.239063,1006
2.240063,1006
2.241063,1006
2.242063,1006
2.243063,1006
2.244063,1006
2.245063,1006
2.246063,1006
2.247063,1006
2.248063,1006
2.249063,1006
2.250063,1006
2.251063,1006
2.252063,1006
2.253063,1006
2.254063,1006
2.255063,1006
2.256063,1006
2.257063,1006
2.258063,1006
2.259063,1006
2.260063,1006
2.261063,1006
2.262063,1006
2.263063,1006
2.264063,1006
2.265063,1006
2.266063,1006
2.267063,1006
2.268063,1006
2.269063,1006
2.270063,1006
2.271063,1006
2.272063,1006
2.273063,1006
2.274063,1006
2.275063,1006
2.276063,1006
2.277063,1006
2.278063,1006
2.279063,1006
2.280063,1006
2.281063,1006
2.282063,1005
2.283063,1005
2.284063,1005
2.285063,1005
2.286063,1005
2.287063,1005
2.288063,1005
2.289063,1005
2.290063,1005
2.291063,1005
2.292063,1005
2.293063,1005
2.294063,1005
2.295063,1005
2.296063,1005
2.297063,1005
2.298063,1005
2.299063,1005
2.300063,1005
2.301063,1005
2.302063,1005
2.303063,1005
2.304063,1005
2.305063,1005
2.306063,1005
2.307063,1005
2.308063,1005
2.309063,1005
2.310063,1005
2.311063,1005
2.312063,1005
2.313063,1005
2.314063,1005
2.315063,1005
2.316063,1005
2.317063,1005
2.318063,1005
2.319063,1005
2.320063,1005
2.321063,1005
2.322063,1005
2.323063,1005
2.324063,1005
2.325063,1005
2.326063,1005
2.327063,1005
2.328063,1005
2.329063,1005
2.330063,1005
2.331063,1005
2.332063,1005
2.333063,1005
2.334063,1004
2.335063,1004
2.336063,1004
2.337063,1004
2.338063,1004
2.339063,1004
2.340063,1004
2.341063,1004
2.342063,1004
2.343063,1004
2.344063,1004
2.345063,1004
2.346063,1004
2.347063,1004
2.348063,1004
2.349063,1004
2.350063,1004
2.351063,1004
2.352063,1004
2.353063,1004
2.354063,1004
2.355063,1004
2.356063,1004
2.357063,1004
2.358063,1004
2.359063,1004
2.360063,1004
2.361063,1004
2.362063,1004
2.363063,1004
2.364063,1004
2.365063,1004
2.366063,1003
2.367063,1003
2.368063,1003
2.369063,1003
2.370063,1003
2.371063,1003
2.372063,1003
2.373063,1002
2.374063,1002
2.375063,1002
2.376063,1002
2.377063,1002
2.378063,1002
2.379063,1002
2.380063,1002
2.381063,1002
2.382063,1001
2.383063,1001
2.384063,1001
2.385063,1000
2.386063,1000
2.387063,1000
2.388063,1000
2.389063,999
2.390063,999
2.391063,999
2.392063,999
2.393063,999
2.394063,999
2.395063,999
2.396063,999
2.397063,999
2.398063,999
2.399063,999
2.400063,999
2.401063,999
2.402063,999
2.403063,999
2.404063,999
2.405063,999
2.406063,999
2.407063,999
2.408063,999
2.409063,999
2.410063,999
2.411063,999
2.412063,999
2.413063,999
2.414063,999
2.415063,999
2.416063,999
2.417063,999
2.418063,999
2.419063,999
2.420063,999
2.421063,999
2.422063,999
2.423063,999
2.424063,999
2.425063,999
2.426063,999
2.427063,999
2.428063,999
2.429063,999
2.430063,999
2.431063,999
2.432063,999
2.433063,999
2.434063,999
2.435063,999
2.436063,999
2.437063,999
2.438063,999
2.439063,999
2.440063,999
2.441063,999
2.442063,999
2.443063,999
2.444063,999
2.445063,999
2.446063,999
2.447063,999
2.448063,999
2.449063,999
2.450063,999
2.451063,999
2.452063,999
2.453063,999
2.454063,999
2.455063,999
2.456063,999
2.457063,999
2.458063,999
2.459063,999
2.460063,999
2.461063,999
2.462063,999
2.463063,999
2.464063,999
2.465063,999
2.466063,999
2.467063,999
2.468063,999
2.469063,998
2.470063,998
2.471063,998
2.472063,998
2.473063,998
2.474063,998
2.475063,998
2.476063,998
2.477063,998
2.478063,998
2.479063,998
2.480063,998
2.481063,998
2.482063,998
2.483063,998
2.484063,998
2.485063,998
2.486063,998
2.487063,998
2.488063,998
2.489063,998
2.490063,998
2.491063,998
2.492063,998
2.493063,998
2.494063,998
2.495063,998
2.496063,998
2.497063,998
2.498063,998
2.499063,998
2.5,998
2.5,998
2.500063,998
2.501063,998
2.502063,998
2.503063,998
2.504063,998
2.505063,998
2.506063,998
2.507063,998
2.508063,998
2.509063,998
2.510063,997
2.511063,997
2.512063,996
2.513063,996
2.514063,996
2.515063,996
2.516063,996
2.517063,996
2.518063,996
2.519063,996
2.520063,996
2.521063,996
2.522063,996
2.523063,996
2.524063,996
2.525063,996
2.526063,996
2.527063,996
2.528063,996
